waterbody,date,dateNUTR,year,town,latitude,longitude,state,data_source,mult_survey,off_season,surfacearea_ha,surfaceaarea_sqm,perimeter_m,shoreline_development,depth_max_m,depth_avg_m,forested_shoreline_prop,inflow,outflow,FP_presence,FPcover_avg,FPcover_low_est,FPcover_max,FPcover_min,azolla,eichhornia_crassipes,lemna_minor,lemna_trisulca,lemna_valdiviana,riccia,spirodela_polyrhiza,wolffia,wolffia_borealis ,wolffia_brasiliensis ,allplant_species_richness,FP_species_richness,nonFP_species_richness,regime,azolla_cover_prop,lminor_cover_prop,lvaldiviana_cover_prop,ltrisulca_cover_prop,riccia_cover_prop,spolyrhiza_cover_prop,wolffia_cover_prop,wbrasiliensis_cover_prop,wborealis_cover_prop,TOTP_n,TOTP_avg,TOTP_SE,PO4_n,PO4_avg,PO4_SE,TOTN_n,TOTN_avg,TOTN_SE,NO3_n,NO3_avg,NO3_SE,NH4_n,NH4_avg,NH4_SE,totNtotP_n,totNtotP_avg,totNtotP_SE,PH_n,PH_avg,PH_SE,COND_n,COND_avg,COND_SE,DO_n,DO_avg,DO_SE,TEMP_n,TEMP_avg,TEMP_SE,ALK_n,ALK_avg,ALK_SE,secchi_n,secchi_avg,secchi_SE,notes,alisma,alisma_subcordatum,brasenia,cabomba,callitriche,callitriche_verna,callitriche_hetero,callitriche_stag,cardamine,ceratophyllum_dem,ceratophyllum_echin,charphyte,decodon,egeria,elatine,elatine_ameri,elatine_minima,elatine_triandra,eleocharis,eleocharis_acic,eleocharis_ellip,ellocharis_parv,elodea_canad,elodea_nutt,eriocaulon_aqua,fil_algae,glossostigma,gratiola,hydrilla,isoetes,isoetes_acad,isoetes_eaton,isoetes_echino,isoetes_engel,isoetes_lacus,isoetes_tuck,juncus,juncus_pelo,lobelia,ludwigia,ludwigia_dub,ludwigia_lac,ludwigia_pal,marsilea,megalodonta,myosotis,myriophyllum,myriophyllum_alt,myriophyllum_aqua,myriophyllum_hetero,myriophyllum_hetero_lax,myriophyllum_hum,myriophyllum_ten,myriophyllum_sibi,myriophyllum_spic,najas_flex,najas_grac,najas_guad,najas_minor,nasturtium,nelumbo,nuphar,nymphaea_odor,nymphaea_odor_odor,nymphaea_odor_tuber,nymphoides,nymphoides_cordata,nymphoides_pelt,peltandra,phragmites,polygonum,polygonum_amphi,polygonum_hydro,pontederia,potamogeton,potamogeton_ampli,potamogeton_berch,potamogeton_biculp,potamogeton_conferv,potamogeton_crispus,potamogeton_epi,potamogeton_foli,potamogeton_frie,potamogeton_grami,potamogeton_ilino,potamogeton_ilino_hybrid,potamogeton_natans,potamogeton_nodos,potamogeton_oakes,potamogeton_palus,potamogeton_perfo,potamogeton_pulch,potamogeton_pusil,potamogeton_prael,potamogeton_rich,potamogeton_robb,potamogeton_spir,potamogeton_vase,potamogeton_zost,proserpinaca,ranunculus,sagittaria,sagittaria_gram,sagittaria_lati,schoenoplectus,sparganium,sparganium_ameri,stuckenia,trapa,typha,typha_latif,sedge,utricularia,utricularia_gemi,utricularia_gibb,utricularia_inter,utricularia_macro,utricularia_mini,utricularia_mino,utricularia_purp,utricularia_radi,utricularia_subu,utricularia_vulg,vallisneria,zannichellia,zosterella
Batterson Park Pond,8/13/2004,8/13/2004,2004,"Farmington, New Britain",41.7115,72.7859,CT,CAES,N,N,56.66,566559.899,3602.5,1.29,6.096,4.267,,1,1,no data,,,,,,,,,,,,,,,9,,9,no dataSAV?,,,,,,,,,,2,0.0165,0.0075,,,,,,,,,,,,,,,,2,6.75,0.25,2,235,32,1,9.3,,1,24.5,,2,72.4,16.1,1,1.4,,no data on floating plants ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Pond,7/31/2008,7/31/2008,2008,"Voluntown, Exeter, RI",41.576,71.789,CT,CAES,N,N,150.54,1505430.588,7920.3,1.886,14.5,,,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,SAV,0,0,0,0,0,0,0,0,0,2,0.0125,0.0055,,,,,,,,,,,,,,,,2,5.6,0.1,2,42.4,1.4,1,7.9,,1,26.6,,2,1.75,0.25,1,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0
Beaver Dam Lake,7/22/2009,7/22/2009,2009,Stratford ,41.2506,73.1408,CT,CAES,N,N,23.39,233908.301,3232.91,1.935,12,,,1,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,SAV,0,0,0,0,0,0,0,0,0,2,0.0165,0.0115,,,,,,,,,,,,,,,,2,6.6,0.5,2,245,34,1,8.1,,1,25.5,,2,32.3,10.5,1,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Beaver Pond,7/31/2013,7/31/2013,2013,Meriden,41.5686,72.7869,CT,CAES,N,N,12.23,122332.15,1688.86,1.362,3,,,,,Y,0.0024,0.0024,0.0024,0.0024,0,0,1,0,0,0,1,0,0,0,15,2,13,SAV,0,0.001018538,0,0,0,0.001410995,0,0,0,2,0.0476,0.0364,,,,,,,,,,,,,,,,2,7.5,1,2,318.5,57.5,1,10.8,,1,28,,2,89.25,27,2,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beeslick Lake,6/27/2012,6/27/2012,2012,Salisbury,41.9242,73.4341,CT,CAES,N,N,10.93,108348.833,1364.39,1.169,4.65,,0,1,0,Y,0.0006,0.0006,0.0006,0.0006,0,0,1,0,0,0,1,0,0,0,13,2,11,SAV,0,0.00027,0,0,0,0.00009,0,0.00027,0,,,,,,,,,,,,,,,,,,,,,,,,,1,10.6,,1,25.5,,,,,1,1.3,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Beseck Lake,6/24/2004,6/24/2004,2004,Middlefield,41.3014,72.4317,CT,CAES,Y,N,45.73,457294.775,3995.29,1.621,7.315,3.658,,,,no data,,,,,,,,,,,,,,,13,,13,no dataSAV?,,,,,,,,,,2,0.0405,0.0195,,,,,,,,,,,,,,,,2,7.1,0.5,2,117.5,1.5,1,9.4,,1,24.5,,2,38.25,5.25,,2.5,,no data on floating plants ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Beseck Lake,6/28/2011,6/28/2011,2011,Middletown,41.3014,72.4317,CT,CAES,Y,N,45.73,483590.92,3995.29,1.621,7.315,3.658,0.3336,,,Y,0.0004,0.0004,0.0004,0.0004,0,0,1,0,0,0,0,1,0,0,19,2,17,SAV,0,0.00021,0,0,0,0,0.00015,0,0,2,0.0235,0.0145,,,,,,,,,,,,,,,,2,7.4,1,2,134,4,1,10.7,,1,25.7,,2,50.25,23.25,,3,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Beseck Lake,combined,6/28/2011,comb,Middletown,41.3014,72.4317,CT,CAES,Y,N,45.73,483590.92,3995.29,1.621,7.315,3.658,0.3336,,,Y,0.0004,0.0004,0.0004,0.0004,0,0,1,0,0,0,0,1,0,0,22,2,20,SAV,0,0.00021,0,0,0,0,0.00015,0,0,2,0.032,0.0085,,,,,,,,,,,,,,,,2,7.25,0.15,2,125.75,8.25,2,0.05065,0.04915,2,25.1,0.6,2,44.25,6,2,2.75,0.25,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Betty Allen Twin Pond,6/24/2011,6/24/2011,2011,Northport,40.8842,73.3612,NY,MJM,Y,N,0.59,5851.077,322.17,1.188,1.524,,1,1,1,Y,0.0911,0.0911,0.0911,0.0911,0,0,1,0,0,0,1,0,0,1,3,3,0,neither,0,0.08217,0,0,0,0.00757,0,0.00137,0,,,,,,,,,,,,,,,,,,,,,,1,95.5,,,,,1,21.6,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Allen Twin Pond,7/19/2011,7/19/2011,2011,Northport,40.8842,73.3612,NY,MJM,Y,N,0.59,5851.077,322.17,1.188,1.524,,1,1,1,Y,0.813,0.813,0.813,0.813,0,0,1,0,0,0,1,0,0,1,3,3,0,FP,0,0.11217,0,0,0,0.02176,0,0.67911,0,,,,3,0.02304,0.00545606,,,,3,1.54327,0.074173565,3,0.06611,0.009225151,,,,4,7.33,0.17907168,4,217,1.825741858,4,6.725,0.131497782,4,29.875,14.9375,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Allen Twin Pond,8/2/2011,8/2/2011,2011,Northport,40.8842,73.3612,NY,MJM,Y,N,0.59,5851.077,322.17,1.188,1.524,,1,1,1,Y,0.3218,0.3218,0.3218,0.3218,0,0,1,0,0,0,1,0,0,1,3,3,0,neither,0,0.08655,0,0,0,0.01356,0,0.22165,0,,,,4,0.030336571,0.007252742,,,,4,0.732704314,0.063204354,4,0.056289637,0.005103987,,,,4,7.275,0.048733972,4,216,4.377975179,4,3.8,0.938971068,4,27.875,1.402601749,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Allen Twin Pond,9/15/2011,9/15/2011,2011,Northport,40.8842,73.3612,NY,MJM,Y,N,0.59,5851.077,322.17,1.188,1.524,,1,1,1,Y,0.1609,0.1609,0.1609,0.1609,0,0,1,0,0,0,1,0,0,1,3,3,0,neither,0,0.0136,0,0,0,0.00086,0,0.14642,0,,,,4,0.046002757,0.008780535,,,,4,0.885168772,0.115082475,4,0.07581,0.016657371,,,,4,7.5675,0.058647961,4,211.75,5.105144464,4,12.25,2.425386567,4,20.4,1.423024947,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Allen Twin Pond,2/28/2012,2/28/2012,2012,Northport,40.8842,73.3612,NY,MJM,Y,Y,0.59,5851.077,322.17,1.188,1.524,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.01972,0.0009,4,0.00727,0.00429,4,1.16005,0.23148,4,2.22576,0.11732,4,0.02091,0.00748,,58.8155,,4,7.5025,0.132688545,4,238.75,3.682729966,3,8.233333333,1.495456081,4,5.225,0.381608438,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betty Allen Twin Pond,7/24/2012,7/24/2012,2012,Northport,40.8842,73.3612,NY,MJM,Y,N,0.59,5851.077,322.17,1.188,1.524,,1,1,1,Y,0.1966,0.1966,0.1966,0.1966,0,0,1,0,0,0,1,0,0,1,3,3,0,neither,0,0.06321,0,0,0,0.00033,0,0.13309,0,,,,4,0.07888,0.017,,,,4,0.52921,0.03993,4,0.0812,0.01216,,,,4,6.575,0.075,4,207.5,2.723355773,2,5.75,0.75,3,23.2,0.173205081,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Allen Twin Pond,8/21/2013,8/21/2013,2013,Northport,40.8842,73.3612,NY,MJM,Y,N,0.59,5851.077,322.17,1.188,1.524,,1,1,1,Y,0.1245,0.1245,0.1245,0.1245,0,0,1,0,0,0,1,0,0,1,3,3,0,neither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Used SAV richness from 2011,2012; no data on FP species % composition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Allen Twin Pond,combined,2/28/2012,comb,Northport,40.8842,73.3612,NY,MJM,Y,N,0.59,5851.077,322.17,1.188,1.524,,1,1,1,Y,0.3781,0.3781,0.813,0.0911,0,0,1,0,0,0,1,0,0,1,3,3,0,shift,0,0.07154,0,0,0,0.00881,0,0.23633,0,4,0.01972,0.0009,5,0.03711,0.012160898,4,1.16005,0.23148,5,1.18322,0.311130923,5,0.06006,0.010672627,,58.8155,,5,7.25,0.177089314,5,218.2,5.406824391,4,7.13125,1.811346616,4,25.3375,2.159776705,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bigelow Pond,7/14/2005,7/14/2005,2005,Union,41.9927,72.1309,CT,CAES,N,N,10.12,101171.411,2175.06,1.929,4.69,2.29,,1,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,SAV,0,0,0,0,0,0,0,0,0,2,0.0365,0.0255,,,,,,,,,,,,,,,,2,5.95,0.15,2,67.85,8.65,1,7.2,,1,25.3,,2,10.5,5.25,1,2.5,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
Billings Lake,9/22/2005,9/22/2005,2005,North Stonington,41.5076,71.8732,CT,CAES,N,N,39.42,394163.815,4044.14,1.797,10.058,4.267,,1,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,SAV,0,0,0,0,0,0,0,0,0,2,0.0035,0.0005,,,,,,,,,,,,,,,,2,5.75,0.25,2,38,0,1,7.8,,1,24.1,,2,4.88,1.125,1,5.4,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Birch Pond,9/1/2005,9/1/2005,2005,Darien,41.0906,73.4637,CT,CAES,Y,N,0.27,2674.888,205.48,1.121,1,,0.72,0,1,Y,0.1515,0.1987,0.1987,0.1043,0,0,1,0,0,0,0,0,0,0,1,1,0,shift,0,0.10433,0,0,0,0,0,0,0,2,0.3475,0.0135,,,,,,,,,,,,,,,,2,6.2,0,2,171,4,1,3.1,,1,24.1,,2,46.88,4.875,,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birch Pond,3/9/2012,3/9/2012,2012,Darien,41.0906,73.4637,CT,MJM,Y,Y,0.27,2674.888,205.48,1.121,1,,0.72,0,1,,,,,,,,,,,,,,,,,,,shift,,,,,,,,,,2,0.04291,0.02239,,,,,,,,,,,,,,,,3,8.75,0.425245027,3,267.6666667,6.741249472,3,12,2.055075019,3,7.5,0.321455025,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch Pond,7/13/2012,7/13/2012,2012,Darien,41.0906,73.4637,CT,MJM,Y,N,0.27,2674.888,205.48,1.121,1,,0.72,0,1,Y,0.9109,0.9109,0.9109,0.9109,0,0,1,0,0,0,1,0,0,0,2,2,0,shift,0,0.91085,0,0,0,0,0,0,0,3,0.1607,0.03949,,,,3,1.49679,0.46453,,,,,,,,9.3139,,3,5.953333333,0.334132376,3,270.6666667,9.955456349,3,4.2,2.318045153,3,23.2,0.351188458,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birch Pond,combined,7/13/2012,comb,Darien,41.0906,73.4637,CT,CAES/MJM,Y,N,0.27,2674.888,205.48,1.121,1,,0.72,0,1,Y,0.5548,0.1987,0.9109,0.1043,0,0,1,0,0,0,1,0,0,0,2,2,0,shift,0,0.50759,0,0,0,0,0,0,0,3,0.18371,0.08868,,,,3,1.49679,0.46453,,,,,,,,9.3139,,3,6.96778,0.89395,3,236.44444,32.73368,2,3.65,0.55,2,23.65,0.45,2,46.88,13.5,1,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bishops Pond (Research Parkway),9/13/2013,9/13/2013,2013,Meriden,41.507549,72.766059,CT,MJM,N,N,4.7394,47394,1104.5,1.431,1.5,,0.6299,0,1,Y,0.3,0.3,0.3,0.3,0,0,1,0,0,0,0,0,0,1,11,2,9,SAV,,,,,,,,,,1,0.03004,,,,,1,0.34927,,,,,,,,,11.6261,,,,,1,496,,,,,,,,,,,,,,Qualitative estimate of FP cover; no data on FP species % composition; used regression of nonFPrich ~ sa to estimate SAV richness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bissonette Pond,8/28/2006,8/28/2006,2006,Willington,41.9231,72.2191,CT,CAES,N,N,19.63,196272.536,2118.13,1.496,2,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,SAV,0,0,0,0,0,0,0,0,0,2,0.033,0.007,,,,,,,,,,,,,,,,2,6.75,0.05,2,80.55,0.85,1,5.7,,1,20.9,,2,13,5,1,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Black Hall Pond,8/18/2005,8/18/2005,2005,Old Lyme,41.3456,72.2983,CT,CAES,N,N,5.1,50990.391,1023.38,1.282,4.9,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,SAV,0,0,0,0,0,0,0,0,0,2,0.059,0.022,,,,,,,,,,,,,,,,2,6,0.1,2,127.5,14.5,1,7.3,,1,26.9,,2,24,6,1,2.8,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
Black Pond (1),6/25/2004,6/25/2004,2004,"Meriden, Middlefield",41.3126,72.4437,CT,CAES,N,N,30.76,307561.088,3385.47,1.737,6.408,,,,,no data,,,,,,,,,,,,,,,19,,19,no data,,,,,,,,,,2,0.0675,0.0425,,,,,,,,,,,,,,,,2,7.15,0.15,2,155,8,1,9,,1,23.8,,2,54.4,0.4,1,4,,no data on floating plants ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
