Location_ID,Location_Name,Location_Setting,Location_Description,Ecology_Facility_Site_ID,Is_Location_a_Well,Address,City,State,Zip_Code,County,Watershed_WRIA,Ecology_Region,US_Congressional_District,State_Legislative_District,NHD_Reach_Code,NHD_Reach_Measure,NHD_Edit_Date,Calculated_Latitude_Decimal_Degrees_NAD83HARN,Calculated_Longitude_Decimal_Degrees_NAD83HARN,Horizontal_Coordinates_Represent,Horizontal_Coordinate_Accuracy,Horizontal_Coordinate_Collection_Method,Paper_Map_Scale,Township_Number,Township_Direction,Range_Number,Range_Direction,Section_Number,Quarter_Section_Township_Range,Quarter_Quarter_Section_Township_Range,Elevation_of,Elevation,Elevation_Units,Elevation_Datum,Elevation_Accuracy,Elevation_Collecton_Method,Sediment_Elevation_Reference,Location_Suspect_or_Rejected_Flag,Location_Suspect_Code,Location_Suspect_Description,Location_ID_Alias,Associated_Study_ID,Record_Created_On
FWM_BUEYA1,BUENA LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,1.703E+13,,4/15/2011 14:38,46.42027596,-120.3217603,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,20,E,21,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_BUFOK1,BUFFALO LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Lower Lake Roosevelt,Central Regional Office,4,12,1.702E+13,,10/25/2010 8:26,48.06415267,-118.8881923,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,30,N,31,E,35,NW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_BUGWH1,BUG LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Whatcom,Nooksack,Northwest Regional Office,2,42,1.711E+13,,2/11/2011 14:09,48.77658056,-122.4724958,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,38,N,3,E,18,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_BURGR1,BURKE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,1/27/2009 15:56,47.13347173,-119.9177982,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,19,N,23,E,14,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_BURKI1,BURIEN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Duwamish-Green,Northwest Regional Office,7,34,1.711E+13,,5/10/2007 0:50,47.46467812,-122.3537136,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,23,N,4,E,19,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_BYRPI1,BYRON LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Nisqually,Southwest Regional Office,8,2,1.711E+13,,12/29/2004 15:26,46.9586141,-122.2525687,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,4,E,13,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_BYRYA1,BYRON LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,1.703E+13,,3/30/2007 0:16,46.19237385,-119.8886717,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,8,N,23,E,11,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CAIWH1,CAIN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Whatcom,Lower Skagit-Samish,Northwest Regional Office,2,40,1.711E+13,,11/1/2012 0:00,48.64970908,-122.3293093,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,37,N,4,E,32,SW,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CALGR1,CALICHE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,1/27/2009 16:23,47.03305561,-119.9251961,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,23,E,22,SE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CAMSK1,CAMPBELL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skagit,Lower Skagit-Samish,Northwest Regional Office,2,10,1.711E+13,,4/25/2008 16:51,48.44023997,-122.6094649,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,34,N,2,E,18,NW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CANGR1,CANAL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,6/19/2007 8:41,46.92598075,-119.1835055,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,29,E,33,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CAPTH1,CAPITOL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Deschutes,Southwest Regional Office,10,22,1.711E+13,,9/10/2012 0:00,47.0334464,-122.9080313,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,2,W,47,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CARLE1,CARLISLE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Lewis,Upper Chehalis,Southwest Regional Office,3,20,1.71001E+13,,11/20/2004 9:47,46.57989729,-122.7270661,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,13,N,1,E,30,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CARPI1,CARNEY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Kitsap,Southwest Regional Office,6,26,1.711E+13,,5/10/2007 0:49,47.40329572,-122.7609567,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,1,W,14,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CASSA1,CASCADE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,San Juan,San Juan,Northwest Regional Office,2,40,1.711E+13,,3/24/2006 12:46,48.6516233,-122.8555661,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,37,N,1,W,32,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CASSN1,CASSIDY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Snohomish,Northwest Regional Office,1,44,1.711E+13,,9/10/2009 23:37,48.05203373,-122.0951955,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,30,N,6,E,30,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CAVSK1,CAVANAUGH LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skagit,Stillaguamish,Northwest Regional Office,1,10,1.711E+13,,5/1/2008 11:47,48.32076564,-122.0093584,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,33,N,6,E,26,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CELCO1,CELILO LAKE,"Lake, Pond, or Reservoir",Reservoir behind The Dalles Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,Klickitat,Klickitat,Central Regional Office,3,14,1.70701E+13,,,45.661717,-120.871197,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,15,E,13,NE,,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_CHASK1,CHAIN OF LAKES,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skamania,Cowlitz,Southwest Regional Office,3,14,1.708E+13,,9/10/2009 23:49,46.29408279,-121.6000001,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,9,N,10,E,5,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CHASN1,CHAIN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Snohomish,Northwest Regional Office,1,39,1.711E+13,,11/3/2004 17:53,47.90378411,-121.9708387,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,28,N,6,E,24,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CHASP1,CHAPMAN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Spokane,Palouse,Eastern Regional Office,5,9,1.70601E+13,,6/24/2008 10:59,47.36384963,-117.5678833,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,41,E,25,SE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CHATH1,CHAMBERS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Deschutes,Southwest Regional Office,10,22,1.711E+13,,5/5/2008 16:10,47.02539864,-122.8388916,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,1,W,20,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CHATH2,LITTLE CHAMBERS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Deschutes,Southwest Regional Office,10,22,1.711E+13,,7/13/2012 0:00,47.02115319,-122.8313144,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,1,W,29,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CHECH1,CHELAN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Chelan,Chelan,Central Regional Office,8,12,1.702E+13,,7/26/2012 0:00,48.03762196,-120.3551712,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,29,N,20,E,5,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CHOOK1,CHOPAKA LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Okanogan,Central Regional Office,4,7,1.702E+13,,3/29/2006 16:23,48.91102214,-119.6971615,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,39,N,25,E,4,NE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CLAFR1,CLARK LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Franklin,Esquatzel Coulee,Eastern Regional Office,4,9,1.702E+13,,9/2/2006 9:40,46.52125155,-119.0712754,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,12,N,30,E,17,SE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CLEPI1,CLEAR LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Nisqually,Southwest Regional Office,8,2,1.711E+13,,12/29/2004 15:28,46.93044832,-122.2736834,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,4,E,26,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CLESK1,CLEAR LAKE (34N-05E-07),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skagit,Lower Skagit-Samish,Northwest Regional Office,1,39,1.711E+13,,7/1/2010 14:25,48.46015341,-122.2251804,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,34,N,5,E,6,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CLESP1,CLEAR LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Spokane,Upper Crab-Wilson,Eastern Regional Office,5,6,1.702E+13,,8/6/2006 20:52,47.52752653,-117.6944839,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,24,N,40,E,36,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CLETH1,CLEAR LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Nisqually,Southwest Regional Office,3,20,1.711E+13,,12/29/2004 15:33,46.82301054,-122.4733834,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,3,E,31,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CLEYA1,CLEAR LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Naches,Central Regional Office,4,14,1.703E+13,,7/2/2012 0:00,46.62908614,-121.280748,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,13,N,12,E,12,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_COCSN1,COCHRAN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Snohomish,Northwest Regional Office,1,39,1.711E+13,,9/10/2009 23:41,47.91918024,-121.9078829,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,28,N,7,E,16,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_COLSK1,COLDWATER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skamania,Cowlitz,Southwest Regional Office,3,14,1.708E+13,,11/1/2010 7:11,46.30272558,-122.240742,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,10,N,5,E,31,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CONOK1,CONCONULLY (SALMON) LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Okanogan,Central Regional Office,4,7,1.702E+13,,4/22/2006 15:03,48.56348975,-119.7197106,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,35,N,25,E,5,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CONOK2,CONCONULLY RESERVOIR (35N-25E-18),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Okanogan,Central Regional Office,4,7,1.702E+13,,10/25/2010 8:27,48.54443914,-119.7508518,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,35,N,25,E,7,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CONOK3,CONNORS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Okanogan,Central Regional Office,4,7,1.702E+13,,3/29/2006 16:24,48.74904241,-119.6630252,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,38,N,25,E,35,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 12:50
FWM_CORCH1,CORTEZ (THREE) LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Chelan,Alkali-Squilchuck,Central Regional Office,8,12,1.702E+13,,8/30/2006 8:02,47.36552827,-120.2274203,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,21,E,29,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CORGR1,CORRAL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,6/19/2007 8:39,46.96393217,-119.3029358,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,28,E,16,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_COTKI1,COTTAGE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,1,45,1.711E+13,,6/5/2006 15:21,47.7532094,-122.0882903,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,26,N,6,E,7,,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_COUSK1,COUNCIL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skamania,Cowlitz,Southwest Regional Office,3,14,1.708E+13,,2/19/2008 13:36,46.26670314,-121.6294654,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,9,N,9,E,13,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CRAIS1,CRANBERRY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Island,Island,Northwest Regional Office,2,10,1.711E+13,,8/8/2008 12:48,48.39409541,-122.6557777,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,34,N,1,E,35,NW,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CRAMA1,CRANBERRY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Mason,Kennedy-Goldsborough,Southwest Regional Office,6,35,1.711E+13,,5/10/2007 0:50,47.28138674,-123.0785622,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,21,N,3,W,28,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CRAOK1,CRAWFISH LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Sanpoil,Central Regional Office,4,12,1.702E+13,,3/4/2008 13:39,48.48165591,-119.2159532,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,34,N,29,E,6,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CRASK1,CRANBERRY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skagit,Lower Skagit-Samish,Northwest Regional Office,2,40,1.711E+13,,1/22/2007 2:56,48.50068772,-122.6445253,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,35,N,1,E,23,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
FWM_CRASN1,CRABAPPLE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Snohomish,Northwest Regional Office,2,38,1.711E+13,,5/10/2007 0:46,48.13201409,-122.2731714,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,31,N,4,E,34,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:40
